"TRDAPL","TRDCOD","TRDNUO","TRDNUI","TRDCNV","TRDJUS","TRDIMV","TRDDFT"
"EXT","RWEB","125","056","N","I","N",""
"EXT","RWEB","126","056","N","I","N",""
"EXT","RWEB","127","056","N","I","N","*ZEROS"
"EXT","RWEB","128","056","N","I","N",""
"EXT","RWEB","129","","N","I","","*ZEROS"
"EXT","RWEB","130","054","N","I","N",""
"EXT","RWEB","131","","N","I","",""
"EXT","RWEB","132","","N","I","",""
"EXT","RWEB","133","047","N","I","N",""
"EXT","RWEB","134","","N","I","","*BLANKS"
"EXT","RWEB","135","","N","I","","1"
"EXT","RWEB","136","","N","I","",""
"EXT","RWEB","137","025","N","I","N",""
"EXT","RWEB","138","","N","I","",""
"EXT","RWEB","43A","004","N","D","N",""
"EXT","RWEB","43B","","N","I","",".000000"
"POS","RAUS","001","001","C","I","N",""
"POS","RAUE","001","001","C","I","N",""
"POS","RROK","001","001","C","I","N",""
"POS","RSBL","  1","  1","C","I","N",""
"POS","RTBN","001","001","C","I","N",""
"POS","RBIN","001","001","C","I","N",""
"POS","RBUS","I22","I22","N","I","N",""
"POS","RBUS","K01","K01","N","I","N",""
"POS","RBUS","K02","K02","N","I","N",""
"POS","RBUS","MIL","","N","I","",""
"POS","RBUS","PRM","","N","I","",""
"POS","RBUS","001","001","N","I","N",""
"POS","RBUS","002","002","N","I","N",""
"POS","RBUS","003","003","N","I","N",""
"POS","RBUS","004","004","N","D","",""
"POS","RBUS","005","","N","D","",""
"POS","RBUS","006","","N","I","",""
"POS","RBUS","007","007","N","I","N",""
"POS","RBUS","011","011","N","I","N",""
"POS","RBUS","012","012","N","I","N",""
"POS","RBUS","013","","N","I","",""
"POS","RBUS","014","014","N","I","N",""
"POS","RBUS","015","015","N","I","N",""
"POS","RBUS","017","","N","I","",""
"POS","RBUS","018","018","N","I","N",""
"POS","RBUS","019","019","N","I","N",""
"POS","RBUS","021","021","N","I","N",""
"POS","RBUS","022","022","N","I","N",""
"POS","RBUS","025","025","N","I","N",""
"POS","RBUS","026","026","N","I","N",""
"POS","RBUS","032","032","N","I","N",""
"POS","RBUS","035","035","N","I","N",""
"POS","RBUS","037","037","N","I","N",""
"POS","RBUS","038","038","N","I","N",""
"POS","RBUS","039","039","N","I","N",""
"POS","RBUS","041","041","N","I","N",""
"POS","RBUS","042","042","N","I","N",""
"POS","RBUS","043","043","N","I","N",""
"POS","RBUS","044","044","N","I","N",""
"POS","RBUS","046","","N","I","",""
"POS","RBUS","047","","N","I","",""
"POS","RBUS","048","","N","I","",""
"POS","RBUS","049","049","N","I","N",""
"POS","RBUS","050","","N","I","",""
"POS","RBUS","051","","N","I","",""
"POS","RBUS","052","052","N","I","N",""
"POS","RBUS","054","","N","I","",""
"POS","RBUS","055","055","N","I","N",""
"POS","RBUS","060","060","N","I","N",""
"POS","RBUS","061","","N","I","",""
"POS","RBUS","062","","N","I","",""
"POS","RBUS","063","","N","I","",""
"POS","RBUS","066","","N","I","",""
"POS","RBUS","067","067","N","I","N",""
"POS","RBUS","07A","07A","N","I","N",""
"POS","RBUS","07C","07C","N","I","N",""
"POS","RBUS","070","","N","I","",""
"POS","RBUS","090","090","N","I","N",""
"POS","RBUS","091","","N","I","",""
"POS","RBUS","095","095","N","I","N",""
"POS","RBUS","098","","N","I","",""
"POS","RBUS","100","100","N","I","N",""
"POS","RBUS","101","","N","I","",""
"POS","RBUS","102","102","N","I","N",""
"POS","RBUS","103","103","N","I","N",""
"POS","RBUS","104","104","N","I","N",""
"POS","RBUS","105","105","N","I","N",""
"POS","RBUS","106","","N","I","",""
"POS","RBUS","108","108","N","I","N",""
"POS","RBUS","109","","N","I","",""
"POS","RBUS","110","110","N","I","N",""
"POS","RBUS","111","","N","I","",""
"POS","RBUS","112","","N","I","",""
"POS","RBUS","113","","N","I","",""
"POS","RBUS","114","","N","I","",""
"POS","RBUS","115","115","N","I","N",""
"POS","RBUS","116","","N","I","",""
"POS","RBUS","117","","N","I","",""
"POS","RBUS","120","","N","I","",""
"POS","RBUS","121","","N","I","",""
"POS","RBUS","122","","N","I","",""
"POS","RBUS","123","","N","I","",""
"POS","RBUS","124","","N","I","",""
"POS","RBUS","125","","N","I","",""
"POS","RBUS","126","","N","I","",""
"POS","RBUS","13A","13A","N","I","N",""
"POS","RBUS","13B","13B","N","I","N",""
"POS","RBUS","193","193","N","I","N",""
"POS","RBUS","194","194","N","I","N",""
"POS","RBUS","195","195","N","I","N",""
"POS","RBUS","196","196","N","I","N",""
"POS","RBUS","197","197","N","I","N",""
"POS","RBUS","198","198","N","I","N",""
"POS","RBUS","199","199","N","I","N",""
"POS","RBUS","200","200","N","I","N",""
"POS","RBUS","201","201","N","I","N",""
"POS","RBUS","202","202","N","I","N",""
"POS","RBUS","203","203","N","I","N",""
"POS","RBUS","211","211","N","I","N",""
"POS","RBUS","212","","N","I","",""
"POS","RBUS","216","","N","I","",""
"POS","RBUS","22A","22A","N","I","N",""
"POS","RBUS","22B","22B","N","I","N",""
"POS","RBUS","37A","37A","N","I","N",""
"POS","RBUS","37B","37B","N","I","N",""
"POS","RBUS","41A","41A","N","I","N",""
"POS","RBUS","41B","41B","N","I","N",""
"POS","RBUS","968","968","N","I","N",""
"POS","RBUS","98A","","N","I","",""
"POS","RBUS","98B","","N","I","",""
"POS","RBUS","98C","","N","I","",""
"POS","RBUS","98D","","N","I","",""
"POS","RBUS","998","998","N","I","N",""
"POS","RBUS","999","999","N","I","N",""
"POS","RCUV","001","001","C","I","N",""
"POS","REMV","001","001","C","I","N",""
"POS","RKCU","001","001","C","I","N",""
"POS","RKE1","001","001","C","I","N",""
"POS","RK01","APL","","N","I","","POS"
"POS","RK01","CUO","","N","I","","X"
"POS","RK01","PIV","998","C","I","N",""
"POS","RK01","REV","001","C","I","N",""
"POS","RK01","STD","001","C","I","N",""
"POS","RK01","001","001","N","I","N",""
"POS","RK01","003","003","C","I","N",""
"POS","RK02","HOR","012","N","I","N",""
"POS","RK02","MIL","","N","I","",""
"POS","RK02","001","001","N","I","N",""
"POS","RK02","011","011","N","I","N",""
"POS","RK02","013","","N","I","",""
"POS","RK02","037","","N","I","",""
"POS","RK02","13A","13B","N","I","N",""
"POS","RK02","37A","","N","I","","*ZEROS"
"POS","RK02","37B","037","N","D","N",""
"POS","RK02","998","998","C","I","N",""
"POS","RMTI","001","001","C","I","N",""
"IMP","RAUT","001","001","C","I","N",""
"POS","RPOS","I22","","N","I","",""
"POS","RPOS","K01","","N","I","",""
"POS","RPOS","K02","","N","I","",""
"POS","RPOS","MIL","","N","I","",""
"POS","RPOS","PRM","","N","I","",""
"POS","RPOS","001","041","C","I","N",""
"POS","RPOS","002","20A","N","I","N",""
"POS","RPOS","003","010","C","I","",""
"POS","RPOS","004","015","N","D","",""
"POS","RPOS","005","","N","D","",""
"POS","RPOS","006","","N","I","",""
"POS","RPOS","007","","N","I","",""
"POS","RPOS","011","032","N","I","N",""
"POS","RPOS","012","022","N","I","N",""
"POS","RPOS","013","","N","I","",""
"POS","RPOS","014","20B","N","I","N",""
"POS","RPOS","015","21A","N","I","N",""
"POS","RPOS","017","","N","I","",""
"POS","RPOS","018","002","C","I","N",""
"POS","RPOS","019","","N","I","","152"
"POS","RPOS","021","","N","I","","152"
"POS","RPOS","022","","N","I","",""
"POS","RPOS","025","","N","I","","00"
"POS","RPOS","026","","N","I","",""
"POS","RPOS","032","","N","I","","62718001"
"POS","RPOS","035","020","N","I","N",""
"POS","RPOS","037","","N","I","",""
"POS","RPOS","038","039","N","D","N",""
"POS","RPOS","039","","N","I","",""
"POS","RPOS","041","","N","I","",""
"POS","RPOS","042","04B","C","I","N",""
"POS","RPOS","043","","N","I","","                                      CL"
"POS","RPOS","044","028","N","I","N",""
"POS","RPOS","046","","N","I","",""
"POS","RPOS","047","","N","I","",""
"POS","RPOS","048","","N","I","",""
"POS","RPOS","049","","N","I","","152"
"POS","RPOS","050","","N","I","",""
"POS","RPOS","051","","N","I","",""
"POS","RPOS","052","023","N","I","N",""
"POS","RPOS","054","","N","I","",""
"POS","RPOS","055","035","N","I","N",""
"POS","RPOS","060","","N","I","","*BLANKS"
"POS","RPOS","061","","N","I","",""
"POS","RPOS","062","","N","I","",""
"POS","RPOS","063","","N","I","",""
"POS","RPOS","066","","N","I","",""
"POS","RPOS","067","012","N","I","",""
"POS","RPOS","07A","21A","N","I","N",""
"POS","RPOS","07C","022","N","I","N",""
"POS","RPOS","070","","N","I","",""
"POS","RPOS","090","033","N","I","N",""
"POS","RPOS","091","","N","I","",""
"POS","RPOS","095","017","N","I","N",""
"POS","RPOS","098","","N","I","",""
"POS","RPOS","100","","N","I","N","16271801"
"POS","RPOS","101","","N","I","",""
"POS","RPOS","102","","N","I","",""
"POS","RPOS","103","","N","I","",""
"POS","RPOS","104","","N","I","",""
"POS","RPOS","105","","N","I","",""
"POS","RPOS","106","","N","I","",""
"POS","RPOS","108","","N","I","",""
"POS","RPOS","109","","N","I","",""
"POS","RPOS","110","","N","I","",""
"POS","RPOS","111","","N","I","",""
"POS","RPOS","112","","N","I","",""
"POS","RPOS","113","","N","I","",""
"POS","RPOS","114","","N","I","",""
"POS","RPOS","115","","N","I","",""
"POS","RPOS","116","","N","I","",""
"POS","RPOS","117","","N","I","",""
"POS","RPOS","120","","N","I","",""
"POS","RPOS","121","","N","I","",""
"POS","RPOS","122","","N","I","",""
"POS","RPOS","123","","N","I","",""
"POS","RPOS","124","","N","I","",""
"POS","RPOS","125","","N","I","",""
"POS","RPOS","126","","N","I","",""
"POS","RPOS","13A","","N","I","",""
"POS","RPOS","13B","21A","N","I","N",""
"POS","RPOS","193","","N","I","","001"
"POS","RPOS","194","","N","I","","*ZEROS"
"POS","RPOS","195","011","N","I","",""
"POS","RPOS","196","015","N","I","",""
"POS","RPOS","197","013","N","I","N",""
"POS","RPOS","198","","N","I","","00"
"POS","RPOS","199","","N","I","","11"
"POS","RPOS","200","","N","I","","*ZEROS"
"POS","RPOS","201","016","N","I","N",""
"POS","RPOS","202","034","C","I","N",""
"POS","RPOS","203","023","C","I","N",""
"POS","RPOS","211","005","N","I","",""
"POS","RPOS","212","","N","I","",""
"POS","RPOS","216","","N","I","",""
"POS","RPOS","22A","034","C","I","N",""
"POS","RPOS","22B","023","C","I","N",""
"POS","RPOS","37A","","N","I","","*ZEROS"
"POS","RPOS","37B","009","N","I","",""
"POS","RPOS","41A","004","N","D","N",""
"POS","RPOS","41B","005","N","I","N",""
"POS","RPOS","968","","N","I","",""
"POS","RPOS","98A","","N","I","",""
"POS","RPOS","98B","","N","I","",""
"POS","RPOS","98C","","N","I","",""
"POS","RPOS","98D","","N","I","",""
"POS","RPOS","998","010","C","I","",""
"POS","RPOS","999","","N","I","","POS"
"POS","RLHT","CUO","CUO","N","I","N",""
"POS","RLHT","EMV","EMV","N","I","N",""
"POS","RLHT","SID","SID","N","I","N",""
"POS","RLHT","TKN","","N","I","","STKN"
"POS","RLHT","001","001","N","I","N",""
"POS","RLHT","002","002","N","I","N",""
"POS","RLHT","003","003","N","I","N",""
"POS","RLHT","004","004","N","I","N",""
"POS","RLHT","005","005","N","D","",""
"POS","RLHT","006","006","N","I","N",""
"POS","RLHT","007","008","C","I","N",""
"POS","RLHT","008","008","C","I","N",""
"POS","RLHT","009","009","N","I","N",""
"POS","RLHT","010","010","N","I","N",""
"POS","RLHT","011","011","N","I","N",""
"POS","RLHT","012","012","N","I","N",""
"POS","RLHT","013","013","N","I","N",""
"POS","RLHT","014","014","N","I","N",""
"POS","RLHT","015","015","N","I","N",""
"POS","RLHT","016","016","N","I","N",""
"POS","RLHT","017","017","N","I","N",""
"POS","RLHT","018","018","N","I","N",""
"POS","RLHT","019","019","N","I","N",""
"POS","RLHT","020","020","N","I","N",""
"POS","RLHT","021","021","N","I","N",""
"POS","RLHT","022","022","N","I","N",""
"POS","RLHT","023","023","N","I","N",""
"POS","RLHT","024","","N","I","N","*DATE"
"POS","RLHT","025","025","N","I","N",""
"POS","RLHT","026","026","N","I","N",""
"POS","RLHT","027","027","N","I","N",""
"POS","RLHT","028","028","N","I","N",""
"POS","RLHT","029","029","N","I","N",""
"POS","RLHT","030","030","N","I","N",""
"POS","RLHT","031","031","N","I","N",""
"POS","RLHT","032","032","N","I","N",""
"POS","RLHT","033","033","N","I","N",""
"POS","RLHT","034","034","N","I","N",""
"POS","RLHT","035","035","N","I","N",""
"POS","RLHT","036","036","N","I","N",""
"POS","RLHT","037","008","C","I","N",""
"POS","RLHT","038","038","N","I","N",""
"POS","RLHT","039","039","N","I","N",""
"POS","RLHT","040","040","N","I","N",""
"POS","RLHT","041","041","N","I","N",""
"POS","RLHT","042","042","N","I","N",""
"POS","RLHT","043","043","N","I","N",""
"POS","RLHT","044","044","N","I","N",""
"POS","RLHT","045","045","N","I","N",""
"POS","RLHT","046","046","N","I","N",""
"POS","RLHT","047","047","N","I","N",""
"POS","RLHT","048","048","N","I","N",""
"POS","RLHT","049","049","N","I","N",""
"POS","RLHT","050","050","N","I","N",""
"POS","RLHT","051","051","N","I","N",""
"POS","RLHT","052","052","N","I","N",""
"POS","RLHT","053","053","N","I","N",""
"POS","RLHT","054","054","N","I","N",""
"POS","RLHT","055","055","N","I","N",""
"POS","RLHT","056","056","N","I","N",""
"POS","RLHT","057","057","N","I","N",""
"POS","RLHT","058","058","N","I","N",""
"POS","RLHT","059","059","N","I","N",""
"POS","RLHT","060","060","N","I","N",""
"POS","RLHT","061","061","N","I","N",""
"POS","RLHT","062","062","N","I","N",""
"POS","RLHT","063","063","N","I","N",""
"POS","RLHT","064","064","N","I","N",""
"POS","RLHT","065","065","N","I","N",""
"POS","RLHT","066","066","N","I","N",""
"POS","RLHT","067","067","N","I","N",""
"POS","RLHT","068","068","N","I","N",""
"POS","RLHT","069","069","N","I","N",""
"POS","RLHT","070","070","N","I","N",""
"POS","RLHT","071","071","N","I","N",""
"POS","RLHT","072","072","N","I","N",""
"POS","RLHT","073","073","N","I","N",""
"POS","RLHT","074","074","N","I","N",""
"POS","RLHT","075","075","N","I","N",""
"POS","RLHT","076","076","N","I","N",""
"POS","RLHT","077","077","N","I","N",""
"POS","RLHT","078","078","N","I","N",""
"POS","RLHT","121","121","N","I","N",""
"POS","RLHT","122","122","N","I","N",""
"POS","RLHT","123","123","N","I","N",""
"POS","RLHT","124","124","N","I","N",""
"POS","RLHT","125","125","N","I","N",""
"POS","RLHT","126","126","N","I","N",""
"POS","RLHT","127","127","N","I","N",""
"POS","RLHT","128","128","N","I","N",""
"POS","RLHT","911","911","N","I","N",""
"POS","RLHT","923","923","N","I","N",""
"POS","RLHT","998","998","N","I","N",""
"POS","RLHT","999","999","N","I","N",""
"STI","RDVK","001","001","C","I","N",""
"IMP","RSO3","001","001","C","I","N",""
"SOD","RSO3","001","001","C","I","N",""
"TOT","RSO3","001","001","C","I","N",""
"MCI","RCV1","001","001","N","I","N",""
"MCI","RCV1","002","002","N","I","N",""
"MCI","RCV1","003","003","N","I","N",""
"MCI","RCV1","004","004","N","I","N",""
"MCI","RCV1","005","005","N","I","N",""
"MCI","RCV1","006","006","N","I","N",""
"MCI","RCV1","007","007","N","I","N",""
"MCI","RCV1","008","008","N","I","N",""
"MCI","RCV1","009","011","N","I","N",""
"MCI","RCV1","010","010","N","I","N",""
"MCI","RCV1","011","009","N","I","N",""
"MCI","RCV1","012","012","N","I","N",""
"STI","R090","005","","N","I","","00000000000"
"MCD","G800","007","007","N","I","N",""
"MCD","G800","011","011","N","I","N",""
"MCD","G800","037","037","N","I","N",""
"MCD","G800","048","048","N","I","N",""
"CCR","RFTB","001","001","C","I","N",""
"MCD","G800","063","","N","I","N","*BLANKS"
"MCD","G800","070","070","N","I","N",""
"MCD","LHT","TKN","","N","I","",""
"MCD","LHT","001","001","N","I","N",""
"MCD","LHT","002","002","N","I","N",""
"MCD","LHT","003","003","N","I","N",""
"MCD","LHT","004","004","N","I","N",""
"MCD","LHT","005","005","N","D","",""
"MCD","LHT","006","006","N","I","N",""
"MCD","LHT","007","007","N","I","N",""
"MCD","LHT","008","008","N","I","N",""
"MCD","LHT","009","009","N","I","N",""
"MCD","LHT","010","010","N","I","N",""
"MCD","LHT","011","011","N","I","N",""
"MCD","LHT","012","012","N","I","N",""
"MCD","LHT","013","013","N","I","N",""
"MCD","LHT","014","014","N","I","N",""
"MCD","LHT","015","015","N","I","N",""
"MCD","LHT","016","016","N","I","N",""
"MCD","LHT","017","017","N","I","N",""
"MCD","LHT","018","018","N","I","N",""
"MCD","LHT","019","019","N","I","N",""
"MCD","LHT","020","020","N","I","N",""
"MCD","LHT","021","021","N","I","N",""
"MCD","LHT","022","022","N","I","N",""
"MCD","LHT","023","023","N","I","N",""
"MCD","LHT","024","024","N","I","N",""
"MCD","LHT","025","025","N","I","N",""
"MCD","LHT","026","026","N","I","N",""
"MCD","LHT","027","027","N","I","N",""
"MCD","LHT","028","028","N","I","N",""
"MCD","LHT","029","028","N","I","N",""
"MCD","LHT","030","030","N","I","N",""
"MCD","LHT","031","031","N","I","N",""
"MCD","LHT","032","032","N","I","N",""
"MCD","LHT","033","033","N","I","N",""
"MCD","LHT","034","034","N","I","N",""
"MCD","LHT","035","035","N","I","N",""
"MCD","LHT","036","036","N","I","N",""
"MCD","LHT","037","037","N","I","N",""
"MCD","LHT","038","038","N","I","N",""
"MCD","LHT","039","039","N","I","N",""
"MCD","LHT","040","040","N","I","N",""
"MCD","LHT","041","041","N","I","N",""
"MCD","LHT","042","042","N","I","N",""
"MCD","LHT","043","043","N","I","N",""
"MCD","LHT","044","044","N","I","N",""
"MCD","LHT","045","045","N","I","N",""
"MCD","LHT","046","046","N","I","N",""
"MCD","LHT","047","047","N","I","N",""
"MCD","LHT","048","048","N","I","N",""
"MCD","LHT","049","049","N","I","N",""
"MCD","LHT","050","050","N","I","N",""
"MCD","LHT","051","051","N","I","N",""
"MCD","LHT","052","052","N","I","N",""
"MCD","LHT","053","053","N","I","N",""
"MCD","LHT","054","054","N","I","N",""
"MCD","LHT","055","055","N","I","N",""
"MCD","LHT","056","056","N","I","N",""
"MCD","LHT","057","057","N","I","N",""
"MCD","LHT","058","058","N","I","N",""
"MCD","LHT","059","059","N","I","N",""
"MCD","LHT","060","060","N","I","N",""
"MCD","LHT","061","061","N","I","N",""
"MCD","LHT","062","062","N","I","N",""
"MCD","LHT","063","063","N","I","N",""
"MCD","LHT","064","064","N","I","N",""
"MCD","LHT","065","065","N","I","N",""
"MCD","LHT","066","066","N","I","N",""
"MCD","LHT","067","067","N","I","N",""
"MCD","LHT","068","068","N","I","N",""
"MCD","LHT","069","069","N","I","N",""
"MCD","LHT","070","070","N","I","N",""
"MCD","LHT","071","071","N","I","N",""
"MCD","LHT","072","072","N","I","N",""
"MCD","LHT","073","073","N","I","N",""
"MCD","LHT","074","074","N","I","N",""
"MCD","LHT","075","075","N","I","N",""
"MCD","LHT","076","076","N","I","N",""
"MCD","LHT","077","077","N","I","N",""
"MCD","LHT","078","078","N","I","N",""
"MCD","LHT","121","121","N","I","N",""
"MCD","LHT","122","122","N","I","N",""
"MCD","LHT","123","123","N","I","N",""
"MCD","LHT","124","124","N","I","N",""
"MCD","LHT","125","125","N","I","N",""
"MCD","LHT","126","126","N","I","N",""
"MCD","LHT","127","127","N","I","N",""
"MCD","LHT","128","128","N","I","N",""
"MCD","LHT","911","911","N","I","N",""
"MCD","LHT","923","923","N","I","N",""
"MCD","LHT","998","998","N","I","N",""
"MCD","LHT","999","999","N","I","N",""
"MCD","RAUE","APL","","N","I","N","PM2"
"MCD","RAUE","PGM","","N","I","N","*NONE"
"MCD","RAUS","APL","","N","I","N","STP"
"MCD","RAUS","PGM","","N","I","N","FCO0088"
"MCD","RCCP","001","001","C","I","N",""
"MCD","RCVM","CVV","007","N","I","N",""
"MCD","RCVM","001","001","N","I","N",""
"MCD","RCVM","002","002","N","I","N",""
"MCD","RCVM","003","003","N","I","N",""
"MCD","RCVM","004","004","N","I","N",""
"MCD","RCVM","005","005","N","I","N",""
"MCD","RCVV","CV1","CV2","N","I","N",""
"MCD","RCVV","CV2","CV1","N","I","N",""
"MCD","RCVV","001","001","N","I","N",""
"MCD","RCVV","002","002","N","I","N","*ZEROS"
"MCD","RCVV","003","003","N","I","N",""
"MCD","RCVV","004","","N","I","N","*ZEROS"
"MCD","REMV","001","","N","I","","9F02"
"MCD","REMV","002","","N","I","","5A"
"MCD","REMV","003","","N","I","","5F34"
"MCD","REMV","004","","N","I","","9F03"
"MCD","REMV","005","","N","I","","9F1A"
"MCD","REMV","006","","N","I","","95"
"MCD","REMV","007","","N","I","","5F2A"
"MCD","REMV","008","","N","I","","9A"
"MCD","REMV","009","","N","I","","9C"
"MCD","REMV","010","","N","I","","9F33"
"MCD","REMV","011","","N","I","","82"
"MCD","REMV","012","","N","I","","9F36"
